,id,url,repository_url,labels_url,user
10,1861239432,https://api.github.com/repos/pandas-dev/pandas/issues/54687,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/54687/labels{/name},"{'login': 'Itayazolay', 'id': 14018345, 'node_id': 'MDQ6VXNlcjE0MDE4MzQ1', 'avatar_url': 'https://avatars.githubusercontent.com/u/14018345?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Itayazolay', 'html_url': 'https://github.com/Itayazolay', 'followers_url': 'https://api.github.com/users/Itayazolay/followers', 'following_url': 'https://api.github.com/users/Itayazolay/following{/other_user}', 'gists_url': 'https://api.github.com/users/Itayazolay/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Itayazolay/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Itayazolay/subscriptions', 'organizations_url': 'https://api.github.com/users/Itayazolay/orgs', 'repos_url': 'https://api.github.com/users/Itayazolay/repos', 'events_url': 'https://api.github.com/users/Itayazolay/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Itayazolay/received_events', 'type': 'User', 'site_admin': False}"
11,1861211626,https://api.github.com/repos/pandas-dev/pandas/issues/54686,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/54686/labels{/name},"{'login': 'sim-dt', 'id': 120720737, 'node_id': 'U_kgDOBzINYQ', 'avatar_url': 'https://avatars.githubusercontent.com/u/120720737?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/sim-dt', 'html_url': 'https://github.com/sim-dt', 'followers_url': 'https://api.github.com/users/sim-dt/followers', 'following_url': 'https://api.github.com/users/sim-dt/following{/other_user}', 'gists_url': 'https://api.github.com/users/sim-dt/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/sim-dt/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/sim-dt/subscriptions', 'organizations_url': 'https://api.github.com/users/sim-dt/orgs', 'repos_url': 'https://api.github.com/users/sim-dt/repos', 'events_url': 'https://api.github.com/users/sim-dt/events{/privacy}', 'received_events_url': 'https://api.github.com/users/sim-dt/received_events', 'type': 'User', 'site_admin': False}"
12,1860933826,https://api.github.com/repos/pandas-dev/pandas/issues/54682,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/54682/labels{/name},"{'login': 'jorisvandenbossche', 'id': 1020496, 'node_id': 'MDQ6VXNlcjEwMjA0OTY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1020496?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jorisvandenbossche', 'html_url': 'https://github.com/jorisvandenbossche', 'followers_url': 'https://api.github.com/users/jorisvandenbossche/followers', 'following_url': 'https://api.github.com/users/jorisvandenbossche/following{/other_user}', 'gists_url': 'https://api.github.com/users/jorisvandenbossche/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jorisvandenbossche/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jorisvandenbossche/subscriptions', 'organizations_url': 'https://api.github.com/users/jorisvandenbossche/orgs', 'repos_url': 'https://api.github.com/users/jorisvandenbossche/repos', 'events_url': 'https://api.github.com/users/jorisvandenbossche/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jorisvandenbossche/received_events', 'type': 'User', 'site_admin': False}"
13,1860614640,https://api.github.com/repos/pandas-dev/pandas/issues/54681,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/54681/labels{/name},"{'login': 'salujaditi14', 'id': 136131452, 'node_id': 'U_kgDOCB0zfA', 'avatar_url': 'https://avatars.githubusercontent.com/u/136131452?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/salujaditi14', 'html_url': 'https://github.com/salujaditi14', 'followers_url': 'https://api.github.com/users/salujaditi14/followers', 'following_url': 'https://api.github.com/users/salujaditi14/following{/other_user}', 'gists_url': 'https://api.github.com/users/salujaditi14/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/salujaditi14/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/salujaditi14/subscriptions', 'organizations_url': 'https://api.github.com/users/salujaditi14/orgs', 'repos_url': 'https://api.github.com/users/salujaditi14/repos', 'events_url': 'https://api.github.com/users/salujaditi14/events{/privacy}', 'received_events_url': 'https://api.github.com/users/salujaditi14/received_events', 'type': 'User', 'site_admin': False}"
14,1860306365,https://api.github.com/repos/pandas-dev/pandas/issues/54679,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/54679/labels{/name},"{'login': 'kvn4', 'id': 55560840, 'node_id': 'MDQ6VXNlcjU1NTYwODQw', 'avatar_url': 'https://avatars.githubusercontent.com/u/55560840?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/kvn4', 'html_url': 'https://github.com/kvn4', 'followers_url': 'https://api.github.com/users/kvn4/followers', 'following_url': 'https://api.github.com/users/kvn4/following{/other_user}', 'gists_url': 'https://api.github.com/users/kvn4/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/kvn4/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/kvn4/subscriptions', 'organizations_url': 'https://api.github.com/users/kvn4/orgs', 'repos_url': 'https://api.github.com/users/kvn4/repos', 'events_url': 'https://api.github.com/users/kvn4/events{/privacy}', 'received_events_url': 'https://api.github.com/users/kvn4/received_events', 'type': 'User', 'site_admin': False}"
15,1860280020,https://api.github.com/repos/pandas-dev/pandas/issues/54677,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/54677/labels{/name},"{'login': 'JonahBreslow', 'id': 50613550, 'node_id': 'MDQ6VXNlcjUwNjEzNTUw', 'avatar_url': 'https://avatars.githubusercontent.com/u/50613550?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/JonahBreslow', 'html_url': 'https://github.com/JonahBreslow', 'followers_url': 'https://api.github.com/users/JonahBreslow/followers', 'following_url': 'https://api.github.com/users/JonahBreslow/following{/other_user}', 'gists_url': 'https://api.github.com/users/JonahBreslow/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/JonahBreslow/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/JonahBreslow/subscriptions', 'organizations_url': 'https://api.github.com/users/JonahBreslow/orgs', 'repos_url': 'https://api.github.com/users/JonahBreslow/repos', 'events_url': 'https://api.github.com/users/JonahBreslow/events{/privacy}', 'received_events_url': 'https://api.github.com/users/JonahBreslow/received_events', 'type': 'User', 'site_admin': False}"
16,1860210094,https://api.github.com/repos/pandas-dev/pandas/issues/54675,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/54675/labels{/name},"{'login': 'sammcbeth', 'id': 49668303, 'node_id': 'MDQ6VXNlcjQ5NjY4MzAz', 'avatar_url': 'https://avatars.githubusercontent.com/u/49668303?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/sammcbeth', 'html_url': 'https://github.com/sammcbeth', 'followers_url': 'https://api.github.com/users/sammcbeth/followers', 'following_url': 'https://api.github.com/users/sammcbeth/following{/other_user}', 'gists_url': 'https://api.github.com/users/sammcbeth/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/sammcbeth/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/sammcbeth/subscriptions', 'organizations_url': 'https://api.github.com/users/sammcbeth/orgs', 'repos_url': 'https://api.github.com/users/sammcbeth/repos', 'events_url': 'https://api.github.com/users/sammcbeth/events{/privacy}', 'received_events_url': 'https://api.github.com/users/sammcbeth/received_events', 'type': 'User', 'site_admin': False}"
17,1860026324,https://api.github.com/repos/pandas-dev/pandas/issues/54671,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/54671/labels{/name},"{'login': 'maharris77', 'id': 52504756, 'node_id': 'MDQ6VXNlcjUyNTA0NzU2', 'avatar_url': 'https://avatars.githubusercontent.com/u/52504756?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/maharris77', 'html_url': 'https://github.com/maharris77', 'followers_url': 'https://api.github.com/users/maharris77/followers', 'following_url': 'https://api.github.com/users/maharris77/following{/other_user}', 'gists_url': 'https://api.github.com/users/maharris77/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/maharris77/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/maharris77/subscriptions', 'organizations_url': 'https://api.github.com/users/maharris77/orgs', 'repos_url': 'https://api.github.com/users/maharris77/repos', 'events_url': 'https://api.github.com/users/maharris77/events{/privacy}', 'received_events_url': 'https://api.github.com/users/maharris77/received_events', 'type': 'User', 'site_admin': False}"
18,1859900871,https://api.github.com/repos/pandas-dev/pandas/issues/54668,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/54668/labels{/name},"{'login': 'mroeschke', 'id': 10647082, 'node_id': 'MDQ6VXNlcjEwNjQ3MDgy', 'avatar_url': 'https://avatars.githubusercontent.com/u/10647082?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mroeschke', 'html_url': 'https://github.com/mroeschke', 'followers_url': 'https://api.github.com/users/mroeschke/followers', 'following_url': 'https://api.github.com/users/mroeschke/following{/other_user}', 'gists_url': 'https://api.github.com/users/mroeschke/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mroeschke/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mroeschke/subscriptions', 'organizations_url': 'https://api.github.com/users/mroeschke/orgs', 'repos_url': 'https://api.github.com/users/mroeschke/repos', 'events_url': 'https://api.github.com/users/mroeschke/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mroeschke/received_events', 'type': 'User', 'site_admin': False}"
19,1859834534,https://api.github.com/repos/pandas-dev/pandas/issues/54666,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/54666/labels{/name},"{'login': 'lithomas1', 'id': 47963215, 'node_id': 'MDQ6VXNlcjQ3OTYzMjE1', 'avatar_url': 'https://avatars.githubusercontent.com/u/47963215?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lithomas1', 'html_url': 'https://github.com/lithomas1', 'followers_url': 'https://api.github.com/users/lithomas1/followers', 'following_url': 'https://api.github.com/users/lithomas1/following{/other_user}', 'gists_url': 'https://api.github.com/users/lithomas1/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lithomas1/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lithomas1/subscriptions', 'organizations_url': 'https://api.github.com/users/lithomas1/orgs', 'repos_url': 'https://api.github.com/users/lithomas1/repos', 'events_url': 'https://api.github.com/users/lithomas1/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lithomas1/received_events', 'type': 'User', 'site_admin': False}"
